instrument,date,dow,day_open,day_close,day_high,day_low,prev_close,pdh,pdl,gap_pct,gap_type,gap_bucket,inside_day,outside_day,prev_inside,broke_pdh,broke_pdl,broke_pd_both,broke_pd_none,broke_pd_first,first15_bull,first30_bull,first60_bull,orb_high,orb_low,orb_range,orb_close,orb_close_above_mid,orb_close_loc,orb_first_side,orb_high_break,orb_low_break,orb_both_break,orb_one_side,orb_no_break,orb_break_first,orb_break_count,orb_up_ext,orb_dn_ext,orb_up_retr,orb_dn_retr,ib_high,ib_low,ib_range,ib_close,ib_close_above_mid,ib_close_loc,ib_first_side,ib_high_break,ib_low_break,ib_both_break,ib_one_side,ib_no_break,ib_break_first,ib_break_count,ib_up_ext,ib_dn_ext,ib_up_retr,ib_dn_retr
BANK NIFTY,2015-04-15,Wednesday,18848.65,18642.6,19038.5,18615.85,18792.900390625,18890.650390625,18708.30078125,0.296999990940094,Gap Up,+0.2% to +0.5%,False,True,False,True,True,True,False,pdh,True,True,True,18985.6,18828.15,157.45,18967.35,True,0.8841,low,True,True,True,False,False,high,2,0.336,1.3484,2.348400115966797,0.289900004863739,19009.9,18828.15,181.75,18950.95,True,0.6756,low,True,True,True,False,False,high,2,0.1573999971151352,1.1680999994277954,2.168100118637085,0.25119999051094055
BANK NIFTY,2015-04-16,Thursday,18731.65,18623.9,18731.65,18504.7,18642.599609375,19038.5,18615.849609375,0.4779999852180481,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18731.65,18596.2,135.45,18653.3,False,0.4216,high,False,True,False,True,False,low,1,-0.22,0.6755,,0.7799999713897705,18731.65,18539.65,192.0,18563.3,False,0.1232,high,False,True,False,True,False,low,1,-0.15520000457763672,0.18199999630451202,,0.8447999954223633
BANK NIFTY,2015-04-17,Friday,18618.5,18327.55,18625.75,18326.35,18623.900390625,18731.650390625,18504.69921875,-0.028999999165534973,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,18625.75,18497.95,127.8,18506.4,False,0.0661,high,False,True,False,True,False,low,1,-0.7433,1.3427,,0.2567000091075897,18625.75,18438.15,187.6,18442.5,False,0.0232,high,False,True,False,True,False,low,1,-0.5063999891281128,0.5960000157356262,,0.4936000108718872
BANK NIFTY,2015-04-20,Monday,18386.25,18126.6,18500.3,17984.65,18327.55078125,18625.75,18326.349609375,0.3199999928474426,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18402.25,18296.2,106.05,18383.65,True,0.8246,low,True,True,True,False,False,high,2,0.9246,2.9377,3.937700033187866,0.2635999917984009,18411.95,18296.2,115.75,18354.05,False,0.4998,low,True,True,True,False,False,high,2,0.7633000016212463,2.6916000843048096,3.6916000843048096,0.24150000512599945
BANK NIFTY,2015-04-21,Tuesday,18102.3,18098.0,18328.35,18036.9,18126.599609375,18500.30078125,17984.650390625,-0.1340000033378601,Flat,0 to -0.2%,True,False,False,False,False,False,True,none,True,True,True,18240.8,18089.55,151.25,18238.05,True,0.9818,low,True,True,True,False,False,high,2,0.5788,0.3481,1.348099946975708,1.5787999629974365,18244.7,18061.8,182.9,18146.35,False,0.4623,high,True,True,True,False,False,low,2,0.45739999413490295,0.13609999418258667,1.1361000537872314,1.4573999643325806
BANK NIFTY,2015-04-22,Wednesday,18196.85,18281.7,18289.9,17798.65,18098.0,18328.349609375,18036.900390625,0.5460000038146973,Gap Up,+0.5% to +1%,False,False,True,False,True,False,False,pdl,True,False,False,18273.7,18188.15,85.55,18230.5,False,0.495,low,True,True,True,False,False,low,2,0.1894,4.553,0.06549999862909317,1.1893999576568604,18273.7,18142.2,131.5,18154.0,False,0.0897,high,True,True,True,False,False,low,2,0.12319999933242798,2.612499952316284,0.04259999841451645,1.1232000589370728
BANK NIFTY,2015-04-23,Thursday,18350.35,18249.65,18433.8,18143.75,18281.69921875,18289.900390625,17798.650390625,0.37599998712539673,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,18375.6,18315.45,60.15,18358.9,True,0.7224,high,True,True,True,False,False,high,2,0.9676,2.8545,3.8545000553131104,1.2178000211715698,18433.8,18315.45,118.35,18389.75,True,0.6278,low,False,True,False,True,False,low,1,-0.13770000636577606,1.4507999420166016,,0.6189000010490417
BANK NIFTY,2015-04-24,Friday,18290.75,18022.25,18290.75,17916.8,18249.650390625,18433.80078125,18143.75,0.22499999403953552,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18290.75,18105.6,185.15,18113.45,False,0.0424,high,False,True,False,True,False,low,1,-0.8947,1.0197,,0.10530000180006027,18290.75,18035.25,255.5,18115.6,False,0.3145,high,False,True,False,True,False,low,1,-0.6552000045776367,0.4636000096797943,,0.3028999865055084
BANK NIFTY,2015-04-27,Monday,18063.6,17791.05,18075.7,17738.9,18022.25,18290.75,17916.80078125,0.2290000021457672,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18075.7,17974.7,101.0,18014.8,False,0.397,high,False,True,False,True,False,low,1,-0.5119,2.3346,,0.453000009059906,18075.7,17867.85,207.85,17884.9,False,0.082,high,False,True,False,True,False,low,1,-0.5898000001907349,0.6204000115394592,,0.41019999980926514
BANK NIFTY,2015-04-28,Tuesday,17766.55,18244.2,18320.1,17766.55,17791.05078125,18075.69921875,17738.900390625,-0.1379999965429306,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,True,True,True,17917.8,17766.55,151.25,17886.25,True,0.7914,low,True,False,False,True,False,high,1,2.6598,-0.6139,0.38609999418258667,,18073.45,17766.55,306.9,18018.95,True,0.8224,low,True,False,False,True,False,high,1,0.8036999702453613,-0.5616000294685364,0.438400000333786,
BANK NIFTY,2015-04-29,Wednesday,18255.8,18284.35,18431.9,18202.4,18244.19921875,18320.099609375,17766.55078125,0.06400000303983688,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,18296.45,18202.4,94.05,18286.2,True,0.891,low,True,False,False,True,False,high,1,1.4402,-0.0579,0.9420999884605408,,18390.4,18202.4,188.0,18273.45,False,0.3779,low,True,False,False,True,False,high,1,0.2206999957561493,-0.028999999165534973,0.7598000168800354,
BANK NIFTY,2015-04-30,Thursday,18318.85,18316.65,18430.05,18163.9,18284.349609375,18431.900390625,18202.400390625,0.1889999955892563,Gap Up,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,18347.55,18276.4,71.15,18283.15,False,0.0949,low,True,True,True,False,False,low,2,1.1595,1.5812,2.581199884414673,2.1594998836517334,18347.55,18258.45,89.1,18296.3,False,0.4248,high,True,True,True,False,False,high,2,0.9258999824523926,1.0611000061035156,2.0611000061035156,1.9258999824523926
BANK NIFTY,2015-05-04,Monday,18417.5,18497.45,18586.3,18350.95,18316.650390625,18430.05078125,18163.900390625,0.5509999990463257,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,True,True,18537.6,18417.5,120.1,18537.0,True,0.995,low,True,True,True,False,False,high,2,0.4055,0.5541,1.5541000366210938,0.822700023651123,18586.3,18417.5,168.8,18491.65,False,0.4393,low,False,True,False,True,False,low,1,-0.16619999706745148,0.39430001378059387,,0.5853000283241272
BANK NIFTY,2015-05-05,Tuesday,18500.0,18464.4,18563.05,18396.8,18497.44921875,18586.30078125,18350.94921875,0.014000000432133675,Flat,0 to +0.2%,True,False,False,False,False,False,True,none,False,True,True,18500.0,18427.5,72.5,18427.5,False,0.0,high,True,True,True,False,False,low,2,0.8697,0.4234,1.4234000444412231,1.8696999549865723,18563.05,18415.0,148.05,18500.95,True,0.5805,low,False,True,False,True,False,low,1,-0.061500001698732376,0.12290000170469284,,0.6251000165939331
BANK NIFTY,2015-05-06,Wednesday,18436.9,17804.3,18580.1,17797.8,18464.400390625,18563.05078125,18396.80078125,-0.14900000393390656,Flat,0 to -0.2%,False,True,True,True,True,True,False,pdh,False,False,False,18580.1,18397.55,182.55,18423.15,False,0.1402,high,False,True,False,True,False,low,1,-0.8198,3.2854,,0.048500001430511475,18580.1,17993.2,586.9,18096.0,False,0.1752,high,False,True,False,True,False,low,1,-0.7562999725341797,0.3328999876976013,,0.06340000033378601
BANK NIFTY,2015-05-07,Thursday,17751.4,17430.2,17751.4,17246.55,17804.30078125,18580.099609375,17797.80078125,-0.296999990940094,Gap Down,-0.2% to -0.5%,False,False,False,False,False,False,True,none,False,False,False,17751.4,17585.25,166.15,17609.5,False,0.146,high,False,True,False,True,False,low,1,-0.0241,2.0385,,0.9758999943733215,17751.4,17569.05,182.35,17700.7,True,0.722,high,False,True,False,True,False,low,1,-0.0835999995470047,1.7685999870300293,,0.014499999582767487
BANK NIFTY,2015-05-08,Friday,17600.25,17743.6,17907.5,17600.25,17430.19921875,17751.400390625,17246.55078125,0.9760000109672546,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,True,True,17740.1,17600.25,139.85,17655.3,False,0.3936,low,True,False,False,True,False,high,1,1.197,-0.1187,0.7797999978065491,,17740.1,17600.25,139.85,17687.85,True,0.6264,low,True,False,False,True,False,high,1,1.1970000267028809,-0.22020000219345093,0.7797999978065491,
BANK NIFTY,2015-05-11,Monday,17921.15,18214.1,18240.65,17841.75,17743.599609375,17907.5,17600.25,1.0010000467300415,Gap Up,> +1%,False,False,False,True,False,False,False,pdh,False,True,True,17933.55,17841.75,91.8,17896.95,True,0.6013,high,True,False,False,True,False,high,1,3.3453,-0.6601,0.09210000187158585,,17990.8,17841.75,149.05,17942.75,True,0.6776,low,True,False,False,True,False,high,1,1.676300048828125,-0.6722000241279602,0.19859999418258667,
BANK NIFTY,2015-05-12,Tuesday,18193.55,17617.9,18193.55,17597.75,18214.099609375,18240.650390625,17841.75,-0.11299999803304672,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,18193.55,17880.3,313.25,17917.75,False,0.1196,high,False,True,False,True,False,low,1,-0.8706,0.902,,0.04899999871850014,18193.55,17774.9,418.65,17787.2,False,0.0294,high,False,True,False,True,False,low,1,-0.9391999840736389,0.42309999465942383,,0.06080000102519989
BANK NIFTY,2015-05-13,Wednesday,17779.25,18089.6,18127.8,17650.35,17617.900390625,18193.55078125,17597.75,0.9160000085830688,Gap Up,+0.5% to +1%,True,False,False,False,False,False,True,none,True,True,True,17908.35,17758.15,150.2,17860.8,True,0.6834,low,True,True,True,False,False,high,2,1.4611,0.7177,1.7177000045776367,2.4611001014709473,18025.9,17758.15,267.75,18007.4,True,0.9309,low,True,True,True,False,False,high,2,0.3806000053882599,0.4025999903678894,1.4026000499725342,1.3805999755859375
BANK NIFTY,2015-05-14,Thursday,18071.0,18112.85,18156.95,17806.1,18089.599609375,18127.80078125,17650.349609375,-0.10300000011920929,Flat,0 to -0.2%,False,False,True,True,False,False,False,pdh,False,False,False,18071.0,17806.1,264.9,17926.65,False,0.4551,high,True,False,False,True,False,high,1,0.3245,-0.3509,0.6233999729156494,,18071.0,17806.1,264.9,18008.7,True,0.7648,high,True,False,False,True,False,high,1,0.3244999945163727,-0.3765999972820282,0.6233999729156494,
BANK NIFTY,2015-05-15,Friday,18178.4,18177.15,18260.3,18108.55,18112.849609375,18156.94921875,17806.099609375,0.3619999885559082,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,18260.3,18159.1,101.2,18204.95,False,0.4531,low,False,True,False,True,False,low,1,-0.0815,0.4995,,0.9185000061988831,18260.3,18112.8,147.5,18185.75,False,0.4946,high,False,True,False,True,False,low,1,-0.05590000003576279,0.02879999950528145,,0.6884999871253967
BANK NIFTY,2015-05-18,Monday,18274.6,18427.05,18439.7,18213.75,18177.150390625,18260.30078125,18108.55078125,0.5360000133514404,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,False,True,18296.15,18213.75,82.4,18272.65,True,0.7148,low,True,False,False,True,False,high,1,1.7421,-0.037,0.9629999995231628,,18300.2,18213.75,86.45,18284.1,True,0.8138,low,True,False,False,True,False,high,1,1.613700032234192,-0.03530000150203705,0.9646999835968018,
BANK NIFTY,2015-05-19,Tuesday,18364.9,18385.35,18556.05,18296.75,18427.05078125,18439.69921875,18213.75,-0.3370000123977661,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,False,False,False,18364.9,18312.75,52.15,18333.7,False,0.4017,high,True,True,True,False,False,low,2,3.6654,0.3068,1.0498000383377075,4.66540002822876,18365.8,18296.75,69.05,18363.1,True,0.9609,low,True,False,False,True,False,high,1,2.755199909210205,-0.2759000062942505,0.7240999937057495,
BANK NIFTY,2015-05-20,Wednesday,18432.6,18553.9,18619.6,18432.6,18385.349609375,18556.05078125,18296.75,0.25699999928474426,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,18569.45,18432.6,136.85,18553.2,True,0.8813,low,True,False,False,True,False,high,1,0.3665,-0.5418,0.45820000767707825,,18604.6,18432.6,172.0,18553.9,True,0.7052,low,True,False,False,True,False,high,1,0.08720000088214874,-0.4311000108718872,0.5688999891281128,
BANK NIFTY,2015-05-21,Thursday,18593.85,18518.9,18603.8,18398.65,18553.900390625,18619.599609375,18432.599609375,0.2150000035762787,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18603.8,18514.15,89.65,18565.6,True,0.5739,low,False,True,False,True,False,low,1,-0.4306,1.2883,,0.5460000038146973,18603.8,18417.55,186.25,18443.55,False,0.1396,high,False,True,False,True,False,low,1,-0.21850000321865082,0.1014999970793724,,0.781499981880188
BANK NIFTY,2015-05-22,Friday,18560.85,18440.25,18755.45,18431.95,18518.900390625,18603.80078125,18398.650390625,0.22699999809265137,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,18598.55,18535.8,62.75,18586.35,True,0.8056,low,True,True,True,False,False,high,2,2.5004,1.655,2.6549999713897705,0.4406000077724457,18620.1,18535.8,84.3,18598.4,True,0.7426,low,True,True,True,False,False,high,2,1.6055999994277954,1.2318999767303467,2.2318999767303467,0.328000009059906
BANK NIFTY,2015-05-25,Monday,18405.05,18323.8,18475.55,18302.5,18440.25,18755.44921875,18431.94921875,-0.19099999964237213,Gap Down,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,18411.55,18323.6,87.95,18389.45,True,0.7487,high,True,True,True,False,False,high,2,0.7277,0.2399,1.23989999294281,0.6759999990463257,18411.55,18323.6,87.95,18401.2,True,0.8823,high,True,True,True,False,False,high,2,0.7276999950408936,0.23989999294281006,1.23989999294281,0.6759999990463257
BANK NIFTY,2015-05-26,Tuesday,18339.1,18307.8,18355.55,18226.0,18323.80078125,18475.55078125,18302.5,0.08299999684095383,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,True,18355.55,18275.45,80.1,18285.75,False,0.1286,high,False,True,False,True,False,low,1,-0.0955,0.6173,,0.9045000076293945,18355.55,18226.0,129.55,18347.1,True,0.9348,high,False,False,False,False,True,none,0,-0.06830000132322311,-0.18289999663829803,,
BANK NIFTY,2015-05-27,Wednesday,18299.65,18538.15,18556.8,18236.25,18307.80078125,18355.55078125,18226.0,-0.04500000178813934,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,False,True,True,18299.65,18236.25,63.4,18258.8,False,0.3557,high,True,False,False,True,False,high,1,4.056,-0.3557,0.21529999375343323,,18437.65,18236.25,201.4,18412.85,True,0.8769,low,True,False,False,True,False,high,1,0.5916000008583069,-0.7875000238418579,0.21250000596046448,
BANK NIFTY,2015-05-28,Thursday,18562.75,18456.7,18639.65,18381.75,18538.150390625,18556.80078125,18236.25,0.13300000131130219,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,False,False,18639.65,18553.55,86.1,18582.05,False,0.331,low,False,True,False,True,False,low,1,-0.3937,1.9954,,0.43380001187324524,18639.65,18543.85,95.8,18553.4,False,0.0997,high,False,True,False,True,False,low,1,-0.7890999913215637,1.6920000314712524,,0.1420000046491623
BANK NIFTY,2015-05-29,Friday,18486.4,18733.0,18751.2,18461.45,18456.69921875,18639.650390625,18381.75,0.16099999845027924,Gap Up,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,18601.55,18461.45,140.1,18570.6,True,0.7791,low,True,False,False,True,False,high,1,1.0681,-0.5364,0.16380000114440918,,18601.55,18461.45,140.1,18546.65,True,0.6081,low,True,False,False,True,False,high,1,1.0680999755859375,-0.6080999970436096,0.16380000114440918,
BANK NIFTY,2015-06-01,Monday,18721.15,18615.65,18832.5,18604.3,18733.0,18751.19921875,18461.44921875,-0.06300000101327896,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,True,True,True,18832.5,18673.3,159.2,18795.9,True,0.7701,low,False,True,False,True,False,low,1,-0.0917,0.4334,,0.3562000095844269,18832.5,18673.3,159.2,18778.35,True,0.6599,low,False,True,False,True,False,low,1,-0.09640000015497208,0.4334000051021576,,0.3562000095844269
BANK NIFTY,2015-06-02,Tuesday,18656.05,17977.8,18656.05,17971.9,18615.650390625,18832.5,18604.30078125,0.21699999272823334,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,18656.05,18506.5,149.55,18532.55,False,0.1742,high,False,True,False,True,False,low,1,-0.3303,3.5747,,0.43860000371932983,18656.05,18506.5,149.55,18586.05,True,0.5319,high,False,True,False,True,False,low,1,-0.3303000032901764,3.574700117111206,,0.43860000371932983
BANK NIFTY,2015-06-03,Wednesday,17978.15,17694.6,17978.15,17567.2,17977.80078125,18656.05078125,17971.900390625,0.0020000000949949026,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,17978.15,17767.8,210.35,17767.8,False,0.0,high,False,True,False,True,False,low,1,-0.4264,0.9537,,0.5735999941825867,17978.15,17756.1,222.05,17806.3,False,0.2261,high,False,True,False,True,False,low,1,-0.40400001406669617,0.8507000207901001,,0.022299999371170998
BANK NIFTY,2015-06-04,Thursday,17757.35,17714.8,17777.9,17469.65,17694.599609375,17978.150390625,17567.19921875,0.35499998927116394,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,17757.35,17628.5,128.85,17637.65,False,0.071,high,True,True,True,False,False,low,2,0.1595,1.2328,2.232800006866455,1.159500002861023,17757.35,17603.75,153.6,17688.45,True,0.5514,high,True,True,True,False,False,high,2,0.13379999995231628,0.8730000257492065,1.8730000257492065,1.1338000297546387
BANK NIFTY,2015-06-05,Friday,17679.9,17558.8,17786.5,17549.65,17714.80078125,17777.900390625,17469.650390625,-0.19699999690055847,Gap Down,0 to -0.2%,False,False,False,True,False,False,False,pdh,False,False,True,17701.35,17600.75,100.6,17666.75,True,0.6561,low,True,True,True,False,False,high,2,0.8464,0.508,1.5080000162124634,0.30570000410079956,17726.8,17600.75,126.05,17697.05,True,0.764,low,True,True,True,False,False,high,2,0.47360000014305115,0.40540000796318054,1.405400037765503,0.24390000104904175
BANK NIFTY,2015-06-08,Monday,17542.5,17435.9,17561.4,17358.45,17558.80078125,17786.5,17549.650390625,-0.09300000220537186,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,17561.4,17422.25,139.15,17433.8,False,0.083,high,False,True,False,True,False,low,1,-0.2939,0.4585,,0.7060999870300293,17561.4,17372.6,188.8,17440.4,False,0.3591,high,False,True,False,True,False,low,1,-0.21660000085830688,0.07490000128746033,,0.7833999991416931
BANK NIFTY,2015-06-09,Tuesday,17413.45,17487.95,17560.5,17392.95,17435.900390625,17561.400390625,17358.44921875,-0.1289999932050705,Flat,0 to -0.2%,True,False,False,False,False,False,True,none,True,True,True,17498.15,17392.95,105.2,17483.45,True,0.8603,low,True,False,False,True,False,high,1,0.5927,-0.144,0.8560000061988831,,17560.5,17392.95,167.55,17492.05,True,0.5915,low,False,False,False,False,True,none,0,-0.08560000360012054,-0.09040000289678574,,
BANK NIFTY,2015-06-10,Wednesday,17485.9,17714.25,17782.0,17485.9,17487.94921875,17560.5,17392.94921875,-0.012000000104308128,Flat,0 to -0.2%,False,False,True,True,False,False,False,pdh,True,True,True,17690.3,17485.9,204.4,17686.45,True,0.9812,low,True,False,False,True,False,high,1,0.4486,-0.7157,0.2842999994754791,,17711.05,17485.9,225.15,17703.05,True,0.9645,low,True,False,False,True,False,high,1,0.3151000142097473,-0.6498000025749207,0.35019999742507935,
